Date,value,Model Code,Model check code
2006-01-01,66.85,model://EIA_LCICO_CS/US.OIL.EIA.IGB0650008_A/PRICE/ALL,IGB0650008.A
2007-01-01,72.93,model://EIA_LCICO_CS/US.OIL.EIA.IGB0650008_A/PRICE/ALL,IGB0650008.A
2008-01-01,95.46,model://EIA_LCICO_CS/US.OIL.EIA.IGB0650008_A/PRICE/ALL,IGB0650008.A
1983-03-01,27.09,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1983-04-01,28.16,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1983-05-01,28.68,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1983-06-01,29.13,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1983-07-01,29.78,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1983-08-01,29.85,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1983-09-01,29.85,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1983-10-01,29.35,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1983-11-01,28.64,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1983-12-01,28.13,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1984-01-01,28.25,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1984-02-01,29.15,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1984-03-01,29.22,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1984-04-01,29.52,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1984-05-01,29.28,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1984-06-01,29.12,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1984-07-01,29.05,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1984-08-01,28.92,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1984-09-01,28.51,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1984-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1984-11-01,27.94,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1984-12-01,27.41,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1985-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1985-02-01,27.21,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1985-03-01,27.53,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1985-04-01,27.87,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1985-05-01,27.6,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1985-06-01,26.48,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1985-07-01,26.24,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1985-08-01,26.56,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1985-09-01,27.36,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1985-10-01,27.13,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1985-11-01,27.42,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1985-12-01,25.9,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1986-01-01,24.69,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1986-02-01,15.84,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1986-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1986-04-01,12.44,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1986-05-01,13.42,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1986-06-01,11.95,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1986-07-01,10.38,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1986-08-01,11.05,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1986-09-01,12.71,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1986-10-01,13.19,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1986-11-01,13.58,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1986-12-01,14.67,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1987-01-01,17.18,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1987-02-01,17.74,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1987-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1987-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1987-05-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1987-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1987-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1987-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1987-09-01,18.34,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1987-10-01,18.33,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1987-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1987-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1988-01-01,15.63,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1988-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1988-03-01,14.56,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1988-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1988-05-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1988-06-01,14.74,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1988-07-01,14.34,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1988-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1988-09-01,13.1,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1988-10-01,12.35,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1988-11-01,11.55,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1988-12-01,12.92,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1989-01-01,15.54,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1989-02-01,16.92,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1989-03-01,17.04,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1989-04-01,19.46,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1989-05-01,18.73,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1989-06-01,17.99,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1989-07-01,17.62,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1989-08-01,16.9,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1989-09-01,16.98,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1989-10-01,17.74,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1989-11-01,18.13,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1989-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1990-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1990-02-01,19.99,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1990-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1990-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1990-05-01,14.31,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1990-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1990-07-01,18.61,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1990-08-01,28.47,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1990-09-01,31.92,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1990-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1990-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1990-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1991-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1991-02-01,17.45,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1991-03-01,17.69,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1991-04-01,18.24,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1991-05-01,17.38,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1991-06-01,16.77,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1991-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1991-08-01,18.58,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1991-09-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1991-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1991-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1991-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1992-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1992-02-01,15.53,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1992-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1992-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1992-05-01,18.26,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1992-06-01,20.27,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1992-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1992-08-01,19.19,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1992-09-01,19.11,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1992-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1992-11-01,18.36,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1992-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1993-01-01,16.72,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1993-02-01,17.7,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1993-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1993-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1993-05-01,18.27,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1993-06-01,16.45,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1993-07-01,15.83,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1993-08-01,15.06,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1993-09-01,14.57,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1993-10-01,15.54,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1993-11-01,14.32,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1993-12-01,12.92,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1994-01-01,12.64,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1994-02-01,13.8,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1994-03-01,13.2,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1994-04-01,14.72,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1994-05-01,16.2,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1994-06-01,16.87,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1994-07-01,16.62,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1994-08-01,16.35,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1994-09-01,15.52,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1994-10-01,15.65,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1994-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1994-12-01,15.75,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1995-01-01,16.5,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1995-02-01,17.23,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1995-03-01,16.91,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1995-04-01,18.12,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1995-05-01,18.85,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1995-06-01,17.38,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1995-07-01,15.63,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1995-08-01,15.67,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1995-09-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1995-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1995-11-01,15.07,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1995-12-01,16.95,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1996-01-01,16.5,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1996-02-01,16.19,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1996-03-01,19.84,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1996-04-01,22.0,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1996-05-01,19.36,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1996-06-01,18.66,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1996-07-01,19.13,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1996-08-01,19.15,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1996-09-01,21.88,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1996-10-01,22.55,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1996-11-01,21.58,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1996-12-01,22.63,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1997-01-01,24.63,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1997-02-01,20.28,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1997-03-01,18.31,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1997-04-01,17.71,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1997-05-01,17.41,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1997-06-01,17.3,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1997-07-01,15.97,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1997-08-01,16.75,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1997-09-01,16.05,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1997-10-01,18.52,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1997-11-01,18.25,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1997-12-01,15.77,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1998-01-01,14.31,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1998-02-01,13.97,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1998-03-01,11.94,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1998-04-01,12.14,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1998-05-01,10.54,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1998-06-01,10.74,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1998-07-01,10.63,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1998-08-01,10.93,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1998-09-01,11.71,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1998-10-01,12.99,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1998-11-01,10.38,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1998-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1999-01-01,9.24,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1999-02-01,9.86,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1999-03-01,12.22,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1999-04-01,15.38,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1999-05-01,16.12,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1999-06-01,15.94,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1999-07-01,16.72,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1999-08-01,18.76,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1999-09-01,21.08,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1999-10-01,20.84,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1999-11-01,22.26,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
1999-12-01,23.44,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2000-01-01,24.09,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2000-02-01,26.01,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2000-03-01,25.69,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2000-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2000-05-01,25.92,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2000-06-01,28.48,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2000-07-01,26.89,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2000-08-01,28.12,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2000-09-01,31.31,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2000-10-01,30.68,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2000-11-01,30.82,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2000-12-01,24.87,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2001-01-01,22.06,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2001-02-01,23.1,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2001-03-01,21.57,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2001-04-01,22.25,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2001-05-01,23.78,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2001-06-01,22.31,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2001-07-01,22.62,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
2001-08-01,24.03,model://EIA_LCICO_CS/US.OIL.EIA.IEC0500008_M/PRICE/ALL,IEC0500008.M
